Draft_Year,Team,Current_Round_1_Picks,Current_Round_2_Picks,Current_Round_3_Picks,Current_Round_4_Picks,Current_Round_5_Picks,Current_Round_6_Picks,Current_Round_7_Picks,Prev_1Yr_Round_1_Picks,Prev_1Yr_Round_2_Picks,Prev_1Yr_Round_3_Picks,Prev_1Yr_Round_4_Picks,Prev_1Yr_Round_5_Picks,Prev_1Yr_Round_6_Picks,Prev_1Yr_Round_7_Picks,Prev_2Yr_Round_1_Picks,Prev_2Yr_Round_2_Picks,Prev_2Yr_Round_3_Picks,Prev_2Yr_Round_4_Picks,Prev_2Yr_Round_5_Picks,Prev_2Yr_Round_6_Picks,Prev_2Yr_Round_7_Picks,Prev_3Yr_Round_1_Picks,Prev_3Yr_Round_2_Picks,Prev_3Yr_Round_3_Picks,Prev_3Yr_Round_4_Picks,Prev_3Yr_Round_5_Picks,Prev_3Yr_Round_6_Picks,Prev_3Yr_Round_7_Picks,Prev_4Yr_Round_1_Picks
2019,nyg,3,0,1,1,2,1,2,1,1,2,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1
2019,nyj,1,0,2,1,1,1,0,1,0,1,1,0,3,0,1,1,1,1,2,3,0,1,1,1,1,1,0,2,1
2019,phi,1,2,0,1,1,0,0,0,1,0,2,0,1,1,1,1,1,2,2,1,0,1,0,1,0,2,1,3,1
2019,pit,1,0,2,1,1,3,1,1,1,2,0,2,0,1,1,1,2,1,1,1,1,1,1,1,1,0,1,2,1
2019,rai,3,1,0,3,1,0,1,1,1,2,1,2,1,1,1,1,1,1,1,0,4,1,1,1,1,1,1,1,1
2019,ram,0,1,3,1,1,0,2,0,0,1,2,2,4,2,0,1,2,2,0,2,1,1,0,0,2,0,3,0,1
2019,sea,1,2,1,3,1,2,1,1,0,1,1,4,1,1,0,2,4,1,0,2,2,1,1,3,0,2,1,2,0
2019,sfo,1,1,1,1,1,3,0,1,1,2,1,1,1,2,2,0,2,1,2,2,1,2,0,1,1,3,3,1,1
2019,tam,1,1,2,1,1,1,1,1,3,1,1,1,1,0,1,1,2,0,1,0,1,1,2,0,1,1,2,0,1
2019,ten,1,1,1,1,1,1,0,1,1,0,0,1,1,0,2,0,2,0,1,1,3,1,3,1,0,2,1,2,1
2019,was,2,0,1,2,2,1,2,1,1,1,1,1,1,2,1,1,1,2,1,2,2,1,1,1,0,1,1,2,1
2020,ari,1,0,1,2,0,1,1,1,2,1,1,1,2,3,1,1,1,1,0,1,1,1,1,1,1,2,1,0,1
2020,atl,1,1,1,2,0,0,1,2,0,0,2,2,1,0,1,1,1,1,0,2,0,1,0,1,1,3,0,0,1
2020,bal,1,1,4,1,1,1,1,1,0,2,3,1,1,0,2,0,2,3,1,3,1,1,1,2,1,1,1,0,1
2020,buf,0,1,1,1,1,2,1,1,1,2,0,1,1,2,2,0,1,1,2,1,1,1,2,0,0,2,1,0,1
2020,car,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,0,2,1,2,1,0,1,1,1,1
2020,chi,0,2,0,0,3,0,2,0,0,1,1,0,1,2,1,2,0,1,1,1,1,1,1,0,2,1,0,0,1
2020,cin,1,1,1,1,1,1,1,1,1,1,3,0,3,1,1,1,2,1,3,0,3,1,1,1,3,2,2,1,1
2020,cle,1,1,2,1,1,1,0,0,1,1,1,2,1,1,2,2,1,1,1,2,0,3,1,1,1,1,1,2,1
2020,clt,0,2,1,1,1,4,0,0,3,1,1,2,1,2,1,4,0,1,2,1,2,1,1,1,3,2,0,0,1
2020,dal,1,1,1,2,1,0,1,0,1,1,1,2,1,2,1,1,1,2,1,2,1,1,1,1,1,0,2,3,1
2020,den,1,1,3,1,1,1,2,1,2,1,0,1,1,0,1,1,2,2,1,2,1,1,1,2,0,2,1,1,1
2020,det,1,1,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,0,1,1,1,1,2,1,2,1,1
2020,gnb,1,1,1,0,1,3,2,2,1,1,0,1,2,1,1,1,1,1,3,1,3,0,2,1,2,2,1,2,1
2020,hou,0,1,1,2,1,0,0,1,2,1,0,1,1,1,0,0,3,1,0,3,1,1,1,1,2,1,0,1,1
2020,jax,2,1,1,3,2,2,1,1,1,2,0,1,1,1,1,1,1,1,0,1,2,1,1,1,1,1,0,2,1
2020,kan,1,1,1,1,1,0,1,0,2,1,0,0,2,1,0,1,2,1,0,2,0,1,1,1,1,1,1,0,0
2020,lac,2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,mia,3,2,1,1,2,1,1,1,0,1,0,1,1,2,1,1,1,2,0,1,2,1,1,1,0,2,1,1,1
2020,min,2,1,1,3,2,2,4,1,1,1,1,1,3,4,1,1,0,1,2,2,1,0,1,1,2,2,1,4,1
2020,nor,1,0,2,0,0,0,1,0,1,0,1,0,1,2,1,0,1,1,1,2,1,2,1,3,0,0,1,0,1
2020,nwe,0,2,3,0,1,3,1,1,1,3,2,2,0,1,2,1,0,0,1,2,3,0,0,2,1,0,1,0,0
2020,nyg,1,1,1,1,1,1,4,3,0,1,1,2,1,2,1,1,2,1,1,0,0,1,1,1,1,1,1,0,1
2020,nyj,1,1,2,3,1,1,0,1,0,2,1,1,1,0,1,0,1,1,0,3,0,1,1,1,1,2,3,0,1
2020,phi,1,1,1,2,1,3,1,1,2,0,1,1,0,0,0,1,0,2,0,1,1,1,1,1,2,2,1,0,1
2020,pit,0,1,1,2,0,1,1,1,0,2,1,1,3,1,1,1,2,0,2,0,1,1,1,2,1,1,1,1,1
2020,rai,2,0,3,2,0,0,0,3,1,0,3,1,0,1,1,1,2,1,2,1,1,1,1,1,1,1,0,4,1
2020,ram,0,2,2,1,0,1,3,0,1,3,1,1,0,2,0,0,1,2,2,4,2,0,1,2,2,0,2,1,1
2020,sea,1,1,1,2,1,1,1,1,2,1,3,1,2,1,1,0,1,1,4,1,1,0,2,4,1,0,2,2,1
2020,sfo,2,0,0,0,1,1,1,1,1,1,1,1,3,0,1,1,2,1,1,1,2,2,0,2,1,2,2,1,2
2020,tam,1,1,1,0,1,1,2,1,1,2,1,1,1,1,1,3,1,1,1,1,0,1,1,2,0,1,0,1,1
2020,ten,1,1,1,0,1,0,2,1,1,1,1,1,1,0,1,1,0,0,1,1,0,2,0,2,0,1,1,3,1
2020,was,1,0,1,2,2,0,2,2,0,1,2,2,1,2,1,1,1,1,1,1,2,1,1,1,2,1,2,2,1
2021,ari,1,1,0,1,0,2,2,1,0,1,2,0,1,1,1,2,1,1,1,2,3,1,1,1,1,0,1,1,1
2021,atl,1,1,1,2,3,1,0,1,1,1,2,0,0,1,2,0,0,2,2,1,0,1,1,1,1,0,2,0,1
2021,bal,2,0,2,1,3,0,0,1,1,4,1,1,1,1,1,0,2,3,1,1,0,2,0,2,3,1,3,1,1
2021,buf,1,1,1,0,1,3,1,0,1,1,1,1,2,1,1,1,2,0,1,1,2,2,0,1,1,2,1,1,1
2021,car,1,1,2,1,2,3,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,0,2,1
2021,chi,1,1,0,0,1,3,1,0,2,0,0,3,0,2,0,0,1,1,0,1,2,1,2,0,1,1,1,1,1
2021,cin,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,3,0,3,1,1,1,2,1,3,0,3,1
2021,cle,1,1,1,2,2,1,0,1,1,2,1,1,1,0,0,1,1,1,2,1,1,2,2,1,1,1,2,0,3
2021,clt,1,1,0,1,1,1,2,0,2,1,1,1,4,0,0,3,1,1,2,1,2,1,4,0,1,2,1,2,1
2021,dal,1,1,3,2,1,2,1,1,1,1,2,1,0,1,0,1,1,1,2,1,2,1,1,1,2,1,2,1,1
2021,den,1,1,2,0,2,1,3,1,1,3,1,1,1,2,1,2,1,0,1,1,0,1,1,2,2,1,2,1,1
2021,det,1,1,2,2,0,0,1,1,1,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,0,1,1
2021,gnb,1,1,1,1,2,2,1,1,1,1,0,1,3,2,2,1,1,0,1,2,1,1,1,1,1,3,1,3,0
2021,hou,0,0,2,0,2,1,0,0,1,1,2,1,0,0,1,2,1,0,1,1,1,0,0,3,1,0,3,1,1
2021,jax,2,2,1,2,1,1,0,2,1,1,3,2,2,1,1,1,2,0,1,1,1,1,1,1,1,0,1,2,1
2021,kan,0,2,0,1,2,1,0,1,1,1,1,1,0,1,0,2,1,0,0,2,1,0,1,2,1,0,2,0,1
2021,lac,1,1,2,1,1,2,1,2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021,mia,2,2,1,0,0,0,2,3,2,1,1,2,1,1,1,0,1,0,1,1,2,1,1,1,2,0,1,2,1
2021,min,1,0,4,3,2,1,0,2,1,1,3,2,2,4,1,1,1,1,1,3,4,1,1,0,1,2,2,1,0
2021,nor,1,1,1,1,0,1,1,1,0,2,0,0,0,1,0,1,0,1,0,1,2,1,0,1,1,1,2,1,2
2021,nwe,1,1,1,1,1,2,1,0,2,3,0,1,3,1,1,1,3,2,2,0,1,2,1,0,0,1,2,3,0
2021,nyg,1,1,1,1,0,2,0,1,1,1,1,1,1,4,3,0,1,1,2,1,2,1,1,2,1,1,0,0,1
2021,nyj,2,1,0,1,3,3,0,1,1,2,3,1,1,0,1,0,2,1,1,1,0,1,0,1,1,0,3,0,1
2021,phi,1,1,1,1,1,3,1,1,1,1,2,1,3,1,1,2,0,1,1,0,0,0,1,0,2,0,1,1,1
2021,pit,1,1,1,2,1,1,2,0,1,1,2,0,1,1,1,0,2,1,1,3,1,1,1,2,0,2,0,1,1
2021,rai,1,1,2,1,1,0,1,2,0,3,2,0,0,0,3,1,0,3,1,0,1,1,1,2,1,2,1,1,1
2021,ram,0,1,1,3,1,0,3,0,2,2,1,0,1,3,0,1,3,1,1,0,2,0,0,1,2,2,4,2,0
2021,sea,0,1,0,1,0,1,0,1,1,1,2,1,1,1,1,2,1,3,1,2,1,1,0,1,1,4,1,1,0
2021,sfo,1,1,2,0,3,1,0,2,0,0,0,1,1,1,1,1,1,1,1,3,0,1,1,2,1,1,1,2,2
2021,tam,1,1,1,1,1,0,2,1,1,1,0,1,1,2,1,1,2,1,1,1,1,1,3,1,1,1,1,0,1
2021,ten,1,1,2,2,0,2,0,1,1,1,0,1,0,2,1,1,1,1,1,1,0,1,1,0,0,1,1,0,2
2021,was,1,1,2,1,1,1,3,1,0,1,2,2,0,2,2,0,1,2,2,1,2,1,1,1,1,1,1,2,1
2022,ari,0,1,2,0,0,2,3,1,1,0,1,0,2,2,1,0,1,2,0,1,1,1,2,1,1,1,2,3,1
2022,atl,1,2,2,0,1,2,0,1,1,1,2,3,1,0,1,1,1,2,0,0,1,2,0,0,2,2,1,0,1
2022,bal,2,1,1,6,0,1,0,2,0,2,1,3,0,0,1,1,4,1,1,1,1,1,0,2,3,1,1,0,2
2022,buf,1,1,1,0,1,3,1,1,1,1,0,1,3,1,0,1,1,1,1,2,1,1,1,2,0,1,1,2,2
2022,car,1,0,1,1,0,2,1,1,1,2,1,2,3,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1
2022,chi,0,2,1,0,2,3,3,1,1,0,0,1,3,1,0,2,0,0,3,0,2,0,0,1,1,0,1,2,1
2022,cin,1,1,1,1,1,0,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,3,0,3,1,1
2022,cle,0,0,3,2,1,1,2,1,1,1,2,2,1,0,1,1,2,1,1,1,0,0,1,1,1,2,1,1,2
2022,clt,0,1,3,0,1,2,1,1,1,0,1,1,1,2,0,2,1,1,1,4,0,0,3,1,1,2,1,2,1
2022,dal,1,1,1,1,4,1,0,1,1,3,2,1,2,1,1,1,1,2,1,0,1,0,1,1,1,2,1,2,1
2022,den,0,1,1,2,3,1,1,1,1,2,0,2,1,3,1,1,3,1,1,1,2,1,2,1,0,1,1,0,1
2022,det,2,1,1,0,1,2,1,1,1,2,2,0,0,1,1,1,2,1,2,1,1,1,1,1,1,1,2,2,1
2022,gnb,2,1,1,2,1,0,4,1,1,1,1,2,2,1,1,1,1,0,1,3,2,2,1,1,0,1,2,1,1
2022,hou,2,2,1,1,2,1,0,0,0,2,0,2,1,0,0,1,1,2,1,0,0,1,2,1,0,1,1,1,0
2022,jax,2,0,2,0,1,1,1,2,2,1,2,1,1,0,2,1,1,3,2,2,1,1,1,2,0,1,1,1,1
2022,kan,2,2,1,1,1,0,3,0,2,0,1,2,1,0,1,1,1,1,1,0,1,0,2,1,0,0,2,1,0
2022,lac,1,0,1,1,1,2,2,1,1,2,1,1,2,1,2,0,0,1,1,1,1,1,1,1,1,1,1,1,1
2022,mia,0,0,1,1,0,0,2,2,2,1,0,0,0,2,3,2,1,1,2,1,1,1,0,1,0,1,1,2,1
2022,min,1,2,1,1,2,2,1,1,0,4,3,2,1,0,2,1,1,3,2,2,4,1,1,1,1,1,3,4,1
2022,nor,2,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0,2,0,0,0,1,0,1,0,1,0,1,2,1
2022,nwe,1,1,1,3,0,3,1,1,1,1,1,1,2,1,0,2,3,0,1,3,1,1,1,3,2,2,0,1,2
2022,nyg,2,1,2,2,3,1,0,1,1,1,1,0,2,0,1,1,1,1,1,1,4,3,0,1,1,2,1,2,1
2022,nyj,3,1,1,2,0,0,0,2,1,0,1,3,3,0,1,1,2,3,1,1,0,1,0,2,1,1,1,0,1
2022,phi,1,1,1,0,0,2,0,1,1,1,1,1,3,1,1,1,1,2,1,3,1,1,2,0,1,1,0,0,0
2022,pit,1,1,1,1,0,1,2,1,1,1,2,1,1,2,0,1,1,2,0,1,1,1,0,2,1,1,3,1,1
2022,rai,0,0,1,2,1,0,2,1,1,2,1,1,0,1,2,0,3,2,0,0,0,3,1,0,3,1,0,1,1
2022,ram,0,0,1,1,1,2,3,0,1,1,3,1,0,3,0,2,2,1,0,1,3,0,1,3,1,1,0,2,0
2022,sea,1,2,1,1,2,0,2,0,1,0,1,0,1,0,1,1,1,2,1,1,1,1,2,1,3,1,2,1,1
2022,sfo,0,1,2,1,1,3,1,1,1,2,0,3,1,0,2,0,0,0,1,1,1,1,1,1,1,1,3,0,1
2022,tam,0,2,1,2,1,1,1,1,1,1,1,1,0,2,1,1,1,0,1,1,2,1,1,2,1,1,1,1,1
2022,ten,1,1,2,2,1,2,0,1,1,2,2,0,2,0,1,1,1,0,1,0,2,1,1,1,1,1,1,0,1
2022,was,1,1,1,1,2,0,2,1,1,2,1,1,1,3,1,0,1,2,2,0,2,2,0,1,2,2,1,2,1
2023,ari,1,1,2,1,2,2,0,0,1,2,0,0,2,3,1,1,0,1,0,2,2,1,0,1,2,0,1,1,1
2023,atl,1,1,1,1,0,0,2,1,2,2,0,1,2,0,1,1,1,2,3,1,0,1,1,1,2,0,0,1,2
2023,bal,1,0,1,1,1,1,1,2,1,1,6,0,1,0,2,0,2,1,3,0,0,1,1,4,1,1,1,1,1
2023,buf,1,1,1,0,1,0,2,1,1,1,0,1,3,1,1,1,1,0,1,3,1,0,1,1,1,1,2,1,1
2023,car,1,1,1,1,1,0,0,1,0,1,1,0,2,1,1,1,2,1,2,3,1,1,2,0,1,1,1,1,1
2023,chi,1,2,1,2,2,0,2,0,2,1,0,2,3,3,1,1,0,0,1,3,1,0,2,0,0,3,0,2,0
2023,cin,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1
2023,cle,0,0,2,2,2,1,0,0,0,3,2,1,1,2,1,1,1,2,2,1,0,1,1,2,1,1,1,0,0
2023,clt,1,1,1,2,4,1,2,0,1,3,0,1,2,1,1,1,0,1,1,1,2,0,2,1,1,1,4,0,0
2023,dal,1,1,1,1,1,2,1,1,1,1,1,4,1,0,1,1,3,2,1,2,1,1,1,1,2,1,0,1,0
2023,den,0,1,2,0,0,1,1,0,1,1,2,3,1,1,1,1,2,0,2,1,3,1,1,3,1,1,1,2,1
2023,det,2,2,2,0,1,0,1,2,1,1,0,1,2,1,1,1,2,2,0,0,1,1,1,2,1,2,1,1,1
2023,gnb,1,2,1,1,2,2,4,2,1,1,2,1,0,4,1,1,1,1,2,2,1,1,1,1,0,1,3,2,2
2023,hou,2,1,1,1,1,2,1,2,2,1,1,2,1,0,0,0,2,0,2,1,0,0,1,1,2,1,0,0,1
2023,jax,1,1,1,2,2,3,3,2,0,2,0,1,1,1,2,2,1,2,1,1,0,2,1,1,3,2,2,1,1
2023,kan,1,1,1,1,1,1,1,2,2,1,1,1,0,3,0,2,0,1,2,1,0,1,1,1,1,1,0,1,0
2023,lac,1,1,1,1,1,1,1,1,0,1,1,1,2,2,1,1,2,1,1,2,1,2,0,0,1,1,1,1,1
2023,mia,0,1,1,0,0,1,1,0,0,1,1,0,0,2,2,2,1,0,0,0,2,3,2,1,1,2,1,1,1
2023,min,1,0,1,1,2,0,1,1,2,1,1,2,2,1,1,0,4,3,2,1,0,2,1,1,3,2,2,4,1
2023,nor,1,1,1,2,1,1,0,2,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0,2,0,0,0,1,0
2023,nwe,1,1,1,3,1,4,1,1,1,1,3,0,3,1,1,1,1,1,1,2,1,0,2,3,0,1,3,1,1
2023,nyg,1,1,1,0,1,1,2,2,1,2,2,3,1,0,1,1,1,1,0,2,0,1,1,1,1,1,1,4,3
2023,nyj,1,1,0,1,1,2,1,3,1,1,2,0,0,0,2,1,0,1,3,3,0,1,1,2,3,1,1,0,1
2023,phi,2,0,2,1,0,1,1,1,1,1,0,0,2,0,1,1,1,1,1,3,1,1,1,1,2,1,3,1,1
2023,pit,1,2,1,1,0,0,2,1,1,1,1,0,1,2,1,1,1,2,1,1,2,0,1,1,2,0,1,1,1
2023,rai,1,1,2,2,1,1,1,0,0,1,2,1,0,2,1,1,2,1,1,0,1,2,0,3,2,0,0,0,3
2023,ram,0,1,2,1,4,3,3,0,0,1,1,1,2,3,0,1,1,3,1,0,3,0,2,2,1,0,1,3,0
2023,sea,2,2,0,2,2,1,1,1,2,1,1,2,0,2,0,1,0,1,0,1,0,1,1,1,2,1,1,1,1
2023,sfo,0,0,3,0,2,1,3,0,1,2,1,1,3,1,1,1,2,0,3,1,0,2,0,0,0,1,1,1,1
2023,tam,1,1,1,0,2,3,0,0,2,1,2,1,1,1,1,1,1,1,1,0,2,1,1,1,0,1,1,2,1
2023,ten,1,1,1,0,1,1,1,1,1,2,2,1,2,0,1,1,2,2,0,2,0,1,1,1,0,1,0,2,1
2023,was,1,1,1,1,1,1,1,1,1,1,1,2,0,2,1,1,2,1,1,1,3,1,0,1,2,2,0,2,2
2024,ari,2,1,4,1,2,1,1,1,1,2,1,2,2,0,0,1,2,0,0,2,3,1,1,0,1,0,2,2,1
2024,atl,1,1,1,1,1,3,0,1,1,1,1,0,0,2,1,2,2,0,1,2,0,1,1,1,2,3,1,0,1
2024,bal,1,1,1,2,1,1,2,1,0,1,1,1,1,1,2,1,1,6,0,1,0,2,0,2,1,3,0,0,1
2024,buf,0,2,1,1,3,2,1,1,1,1,0,1,0,2,1,1,1,0,1,3,1,1,1,1,0,1,3,1,0
2024,car,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,2,1,1,1,2,1,2,3,1,1
2024,chi,2,0,1,1,1,0,0,1,2,1,2,2,0,2,0,2,1,0,2,3,3,1,1,0,0,1,3,1,0
2024,cin,1,1,2,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1,3,1,2,1,1
2024,cle,0,1,1,0,1,1,2,0,0,2,2,2,1,0,0,0,3,2,1,1,2,1,1,1,2,2,1,0,1
2024,clt,1,1,1,1,3,1,1,1,1,1,2,4,1,2,0,1,3,0,1,2,1,1,1,0,1,1,1,2,0
2024,dal,1,1,2,0,1,1,2,1,1,1,1,1,2,1,1,1,1,1,4,1,0,1,1,3,2,1,2,1,1
2024,den,1,0,1,1,2,0,2,0,1,2,0,0,1,1,0,1,1,2,3,1,1,1,1,2,0,2,1,3,1
2024,det,1,1,0,2,0,2,0,2,2,2,0,1,0,1,2,1,1,0,1,2,1,1,1,2,2,0,0,1,1
2024,gnb,1,2,2,1,2,1,2,1,2,1,1,2,2,4,2,1,1,2,1,0,4,1,1,1,1,2,2,1,1
2024,hou,0,2,1,1,0,2,3,2,1,1,1,1,2,1,2,2,1,1,2,1,0,0,0,2,0,2,1,0,0
2024,jax,1,1,1,2,2,1,1,1,1,1,2,2,3,3,2,0,2,0,1,1,1,2,2,1,2,1,1,0,2
2024,kan,1,1,0,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,0,3,0,2,0,1,2,1,0,1
2024,lac,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,0,1,1,1,2,2,1,1,2,1,1,2,1,2
2024,mia,1,1,0,1,1,2,1,0,1,1,0,0,1,1,0,0,1,1,0,0,2,2,2,1,0,0,0,2,3
2024,min,2,0,0,1,0,2,2,1,0,1,1,2,0,1,1,2,1,1,2,2,1,1,0,4,3,2,1,0,2
2024,nor,1,1,0,0,3,1,1,1,1,1,2,1,1,0,2,1,0,0,1,1,0,1,1,1,1,0,1,1,1
2024,nwe,1,1,1,2,0,2,1,1,1,1,3,1,4,1,1,1,1,3,0,3,1,1,1,1,1,1,2,1,0
2024,nyg,1,1,1,1,1,1,0,1,1,1,0,1,1,2,2,1,2,2,3,1,0,1,1,1,1,0,2,0,1
2024,nyj,1,0,1,1,3,0,1,1,1,0,1,1,2,1,3,1,1,2,0,0,0,2,1,0,1,3,3,0,1
2024,phi,1,1,1,1,3,2,0,2,0,2,1,0,1,1,1,1,1,0,0,2,0,1,1,1,1,1,3,1,1
2024,pit,1,1,2,1,0,2,0,1,2,1,1,0,0,2,1,1,1,1,0,1,2,1,1,1,2,1,1,2,0
2024,rai,1,1,1,1,1,1,2,1,1,2,2,1,1,1,0,0,1,2,1,0,2,1,1,2,1,1,0,1,2
2024,ram,1,1,2,0,1,4,1,0,1,2,1,4,3,3,0,0,1,1,1,2,3,0,1,1,3,1,0,3,0
2024,sea,1,0,1,2,1,3,0,2,2,0,2,2,1,1,1,2,1,1,2,0,2,0,1,0,1,0,1,0,1
2024,sfo,1,1,1,3,0,1,1,0,0,3,0,2,1,3,0,1,2,1,1,3,1,1,1,2,0,3,1,0,2
2024,tam,1,1,2,1,0,1,1,1,1,1,0,2,3,0,0,2,1,2,1,1,1,1,1,1,1,1,0,2,1
2024,ten,1,1,0,1,1,1,2,1,1,1,0,1,1,1,1,1,2,2,1,2,0,1,1,2,2,0,2,0,1
2024,was,1,3,2,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,2,0,2,1,1,2,1,1,1,3,1
